1746057600000000,1793.62000000,1794.62000000,1793.61000000,1793.77000000,243.22480000,1746057659999999,436399.39631500,1476,121.22380000,217489.66911500,0
1746057660000000,1793.77000000,1794.56000000,1793.40000000,1793.40000000,205.83980000,1746057719999999,369267.63076900,1142,98.36140000,176452.46656700,0
1746057720000000,1793.41000000,1794.80000000,1793.34000000,1794.02000000,116.10280000,1746057779999999,208307.85270800,1220,31.95360000,57320.16819200,0
1746057780000000,1794.02000000,1794.30000000,1792.59000000,1792.59000000,132.28500000,1746057839999999,237262.44626600,1028,54.78520000,98266.30582700,0
1746057840000000,1792.59000000,1795.70000000,1792.52000000,1795.69000000,274.62710000,1746057899999999,492743.85041700,1296,261.39690000,469014.30532300,0
1746057900000000,1795.69000000,1796.71000000,1795.27000000,1795.94000000,134.67130000,1746057959999999,241886.02057900,1929,71.19140000,127863.21170000,0
1746057960000000,1795.95000000,1797.20000000,1795.94000000,1796.61000000,118.59750000,1746058019999999,213079.11021700,1455,76.45180000,137350.79966100,0
1746058020000000,1796.61000000,1796.81000000,1795.20000000,1796.40000000,146.16310000,1746058079999999,262547.94565700,1293,86.79470000,155899.84560700,0
1746058080000000,1796.40000000,1797.10000000,1796.04000000,1797.09000000,119.79540000,1746058139999999,215221.67923200,1101,58.29670000,104730.65195400,0
1746058140000000,1797.09000000,1797.30000000,1796.50000000,1797.30000000,149.62550000,1746058199999999,268845.64705600,1071,76.20080000,136908.18122500,0
1746058200000000,1797.29000000,1798.02000000,1796.99000000,1798.01000000,121.48650000,1746058259999999,218393.18892300,823,100.21180000,180157.18401700,0
1746058260000000,1798.02000000,1799.00000000,1797.96000000,1799.00000000,188.02070000,1746058319999999,338129.94503900,733,177.89290000,319918.23024600,0
1746058320000000,1798.99000000,1799.00000000,1797.10000000,1797.54000000,250.24310000,1746058379999999,449886.66538800,1502,95.21540000,171160.47547600,0
1746058380000000,1797.54000000,1797.89000000,1795.94000000,1795.94000000,203.47740000,1746058439999999,365690.50681400,1242,51.38250000,92339.32764300,0
1746058440000000,1795.92000000,1795.92000000,1794.84000000,1795.60000000,117.76850000,1746058499999999,211426.96813100,922,74.00470000,132856.58228600,0
1746058500000000,1795.60000000,1796.81000000,1795.60000000,1796.81000000,227.99610000,1746058559999999,409597.44493200,734,166.60440000,299293.31857700,0
1746058560000000,1796.81000000,1796.81000000,1794.46000000,1794.46000000,83.99120000,1746058619999999,150836.91397000,847,23.22260000,41704.75318600,0
1746058620000000,1794.46000000,1795.23000000,1793.36000000,1793.77000000,223.28290000,1746058679999999,400570.27730000,1267,73.75070000,132317.40847700,0
1746058680000000,1793.78000000,1794.15000000,1793.00000000,1793.90000000,233.53760000,1746058739999999,418842.87529400,879,81.35790000,145904.20387800,0
1746058740000000,1793.91000000,1795.00000000,1793.90000000,1794.99000000,54.37810000,1746058799999999,97563.45144100,640,42.65340000,76525.39827600,0
1746058800000000,1795.00000000,1795.65000000,1794.86000000,1795.03000000,87.74680000,1746058859999999,157532.04782600,737,38.34740000,68845.78455800,0
1746058860000000,1795.03000000,1795.50000000,1793.89000000,1794.43000000,56.69240000,1746058919999999,101738.71170100,1414,28.30780000,50796.05994800,0
1746058920000000,1794.42000000,1794.77000000,1794.03000000,1794.21000000,37.96680000,1746058979999999,68122.94992400,743,15.28840000,27430.51651700,0
1746058980000000,1794.22000000,1795.40000000,1794.21000000,1795.40000000,41.12190000,1746059039999999,73807.28680000,690,32.59280000,58498.10568200,0
1746059040000000,1795.40000000,1796.10000000,1795.30000000,1795.30000000,76.73170000,1746059099999999,137796.90270400,698,18.37610000,33001.07766800,0
1746059100000000,1795.30000000,1795.80000000,1794.70000000,1795.80000000,55.05900000,1746059159999999,98832.01395200,802,34.00060000,61029.34530600,0
1746059160000000,1795.79000000,1797.18000000,1795.79000000,1795.80000000,170.18980000,1746059219999999,305748.55583500,1011,79.78180000,143319.58481400,0
1746059220000000,1795.80000000,1795.82000000,1794.30000000,1794.31000000,61.68650000,1746059279999999,110731.36862000,767,20.02800000,35943.57028400,0
1746059280000000,1794.30000000,1794.62000000,1794.30000000,1794.37000000,48.43560000,1746059339999999,86914.93225900,388,28.75110000,51591.15447200,0
1746059340000000,1794.38000000,1794.72000000,1794.37000000,1794.42000000,67.84310000,1746059399999999,121754.60515100,407,31.57660000,56668.09812900,0
1746059400000000,1794.42000000,1794.42000000,1793.78000000,1793.80000000,118.21220000,1746059459999999,212092.02705100,1035,46.13190000,82769.02877700,0
1746059460000000,1793.81000000,1794.31000000,1793.21000000,1793.67000000,62.68310000,1746059519999999,112435.44663700,954,17.92450000,32150.98474600,0
1746059520000000,1793.67000000,1794.29000000,1793.66000000,1793.99000000,100.30610000,1746059579999999,179957.60672400,801,21.66680000,38868.43187600,0
1746059580000000,1793.99000000,1794.25000000,1793.21000000,1794.25000000,151.25060000,1746059639999999,271289.61602500,1318,49.02320000,87940.17190200,0
1746059640000000,1794.25000000,1795.09000000,1793.89000000,1794.40000000,197.00020000,1746059699999999,353529.47062100,1128,99.33790000,178255.94138400,0
1746059700000000,1794.41000000,1795.86000000,1794.35000000,1794.93000000,211.89140000,1746059759999999,380413.33011200,1010,98.23520000,176321.31398400,0
1746059760000000,1794.94000000,1795.30000000,1794.90000000,1794.92000000,51.81520000,1746059819999999,93012.49192200,638,14.83310000,26625.08895200,0
1746059820000000,1794.91000000,1794.91000000,1793.90000000,1793.91000000,159.50320000,1746059879999999,286177.40682100,1072,109.69090000,196793.44324600,0
1746059880000000,1793.91000000,1795.80000000,1793.91000000,1795.80000000,60.90310000,1746059939999999,109334.76311200,928,38.14170000,68461.47605000,0
1746059940000000,1795.79000000,1795.80000000,1795.02000000,1795.02000000,52.91200000,1746059999999999,94998.40660500,676,23.17140000,41601.46065300,0
1746060000000000,1795.02000000,1795.67000000,1795.02000000,1795.67000000,13.43770000,1746060059999999,24125.95828600,285,11.82800000,21235.54229000,0
1746060060000000,1795.67000000,1796.29000000,1795.66000000,1796.28000000,30.20040000,1746060119999999,54237.93122800,445,21.13920000,37966.13815200,0
1746060120000000,1796.29000000,1796.29000000,1796.20000000,1796.20000000,31.63460000,1746060179999999,56823.84931800,225,3.70400000,6653.26645600,0
1746060180000000,1796.20000000,1796.98000000,1796.20000000,1796.65000000,125.70520000,1746060239999999,225829.30819200,565,97.24290000,174691.00931900,0
1746060240000000,1796.66000000,1796.66000000,1795.79000000,1796.00000000,37.84710000,1746060299999999,67982.20385400,645,10.52060000,18894.25816800,0
1746060300000000,1795.99000000,1796.81000000,1795.79000000,1796.80000000,23.41980000,1746060359999999,42072.35123300,634,9.23540000,16588.19768500,0
1746060360000000,1796.80000000,1797.66000000,1796.48000000,1797.30000000,302.59030000,1746060419999999,543804.01804600,1175,224.52940000,403501.57148900,0
1746060420000000,1797.30000000,1797.69000000,1797.12000000,1797.69000000,64.63850000,1746060479999999,116179.91296800,388,39.44960000,70904.78241600,0
1746060480000000,1797.69000000,1798.20000000,1797.69000000,1797.70000000,57.47950000,1746060539999999,103343.52900800,625,39.95330000,71830.28647700,0
1746060540000000,1797.71000000,1797.71000000,1797.12000000,1797.13000000,94.91190000,1746060599999999,170610.03382000,436,7.19840000,12939.14062500,0
1746060600000000,1797.13000000,1797.45000000,1796.70000000,1797.44000000,153.49230000,1746060659999999,275844.52784600,638,22.60580000,40623.00668700,0
1746060660000000,1797.45000000,1797.98000000,1797.44000000,1797.98000000,12.07080000,1746060719999999,21700.10737300,388,8.49390000,15269.62447200,0
1746060720000000,1797.97000000,1797.99000000,1797.31000000,1797.99000000,266.91180000,1746060779999999,479851.00432600,606,132.62520000,238436.33660200,0
1746060780000000,1797.99000000,1798.00000000,1797.32000000,1797.33000000,25.97890000,1746060839999999,46706.46194100,430,8.14340000,14640.58704000,0
